,יום מכירה,כתובת,גוש חלקה - תת חלקה,סוג נכס,חדרים,קומה,"מ""ר",סכום,מגמת שינוי
469,20.06.2019,סנש חנה 3,7281-55-25,דירה בבית קומות,2,שלישית,35.20,"1,460,000",NaN
470,02.11.2003,סנש חנה 3,7281-55-25,דירה בבית קומות,2,שלישית,35.20,"316,000",NaN
471,20.06.2019,סולד 1,3928-671-2,דירה בבית קומות,2,ראשונה,58,"1,270,000",NaN
472,18.06.2019,הרב נורוק 3,7282-14-14,דירה בבית קומות,2,שניה,36,"1,077,000",54% ב 5.6 שנים
473,01.10.2013,הרב נורוק 3,7282-14-14,דירה בבית קומות,2,שניה,36,"695,000",54% ב 5.6 שנים
474,07.03.2013,הרב נורוק 3,7282-14-14,דירה בבית קומות,2,שניה,36,"560,000",54% ב 5.6 שנים
475,11.06.2019,וולפסון 17,3926-631-1,דירה בבית קומות,2,ראשונה,57.30,"1,277,000",87% ב 8.8 שנים
476,08.08.2010,וולפסון 17,3926-631-1,דירה בבית קומות,2,ראשונה,57.30,"680,000",87% ב 8.8 שנים
477,06.06.2019,הרב הרצוג 6,3929-403-3,דירה בבית קומות,2,קרקע,47.58,"1,180,000",57% ב 8.6 שנים
478,10.10.2010,הרב הרצוג 6,3929-403-3,דירה בבית קומות,2,קרקע,47.58,"750,000",57% ב 8.6 שנים
479,23.01.2005,הרב הרצוג 6,3929-403-3,דירה בבית קומות,2,קרקע,47.58,"401,000",57% ב 8.6 שנים
480,26.05.2019,NaN,3932-55-23,דירה בבית קומות,2,ראשונה,45,"867,000",NaN
481,25.05.2019,NaN,3932-55-14,דירה,2,NaN,45,"862,005",NaN
482,20.05.2019,"האר""י 14",3925-409-4,דירה בבית קומות,2,ראשונה,33,"1,200,000",NaN
483,16.05.2019,הדגל העברי 8,3945-264-11,דירה בבית קומות,2,שניה,53.69,"1,000,000",NaN
484,13.05.2019,קפלנסקי 4,3926-716-4,דירה בבית קומות,2,ראשונה,42,"1,050,000",NaN
485,08.05.2019,הלל נפתלי 16,3934-163-1,דירה בבית קומות,2,ראשונה,52.65,"1,100,000",188% ב 17.5 שנים
486,04.11.2001,הלל נפתלי 16,3934-163-1,דירה בבית קומות,2,ראשונה,52.65,"381,000",188% ב 17.5 שנים
487,07.05.2019,NaN,3932-55-24,דירה בבית קומות,2,שלישית,45,"882,000",NaN
488,07.05.2019,הרצל 93,3925-674-29,דירה בבית קומות,2,רביעית,40.77,"1,220,000",NaN
489,06.05.2019,NaN,3932-55-13,דירה,2,NaN,42,"877,005",NaN
490,05.05.2019,טשרניחובסקי 7,3945-215-6,דירה בבית קומות,2,שניה,32.40,"1,070,000",145% ב 16.6 שנים
491,12.09.2002,טשרניחובסקי 7,3945-215-6,דירה בבית קומות,2,שניה,32.40,"436,000",145% ב 16.6 שנים
492,30.04.2019,הרצל 93,3925-674-20,דירה בבית קומות,2,שלישית,37.21,"1,260,000",NaN
493,17.04.2019,NaN,3932-55-27,דירה בבית קומות,2,שניה,45,"864,000",NaN
494,16.04.2019,NaN,3932-55-10,דירה,2,NaN,45,"864,255",NaN
495,12.04.2019,הדגל העברי 8,3945-264-9,דירה בבית קומות,2,ראשונה,70,"1,250,000",NaN
496,08.11.1999,הדגל העברי 8,3945-264-9,דירה בבית קומות,2,ראשונה,70,"2,721,000",NaN
497,11.04.2019,תורה ועבודה 36,7281-143-10,דירה בבית קומות,2,ראשונה,50.78,"1,100,000",189% ב 9 שנים
498,01.04.2010,תורה ועבודה 36,7281-143-10,דירה בבית קומות,2,ראשונה,50.78,"380,000",189% ב 9 שנים
499,08.04.2019,תדהר דוד 4,7281-26-39,דירה בבית קומות,2,רביעית,35.20,"442,000",NaN
500,08.04.2019,"יל""ג 6",3928-317-11,דירה בבית קומות,2,שלישית,45.81,"1,115,000",NaN
501,05.04.2019,תל חי 19,3928-611-7,דירה בבית קומות,2,שניה,50.50,"1,420,000",NaN
502,28.03.2019,הסחלב 6,5036-87-183,דירה בבית קומות,2,אחת עשרה,45,"1,180,000",NaN
503,26.03.2019,נהריים 15,3930-475-6,דירה בבית קומות,2,שלישית,42,"950,000",NaN
504,25.03.2019,NaN,3932-55-9,דירה בבית קומות,2,שניה,45,"869,505",NaN
505,14.03.2019,"תרמ""ב 30",3928-273-22,דירה בבית קומות,2,רביעית,43.30,"1,250,000",48% ב 7 שנים
506,16.03.2012,"תרמ""ב 30",3928-273-22,דירה בבית קומות,2,רביעית,43.30,"840,000",48% ב 7 שנים
507,14.03.2019,הלל נפתלי 16,3934-163-5,דירה בבית קומות,2,שניה,61.64,"1,280,000",NaN
508,27.02.2019,עולי הגרדום 18,3926-462-4,דירה בבית קומות,2,שניה,52.82,"1,250,000",NaN
509,24.02.2019,הרצל 93,3925-674-83,דירה בבית קומות,2,שמינית,36.60,"1,255,000",NaN
510,20.02.2019,תדהר דוד 4,7281-26-3,דירה בבית קומות,2,ראשונה,35.20,"1,200,000",60% ב 7 שנים
511,26.01.2012,תדהר דוד 4,7281-26-3,דירה בבית קומות,2,ראשונה,35.20,"750,000",60% ב 7 שנים
512,20.02.2019,אנילביץ 17,7282-53-2,דירה בבית קומות,2,ראשונה,35,"1,250,000",39% ב 1.2 שנים
513,01.11.2017,אנילביץ 17,7282-53-2,דירה בבית קומות,2,ראשונה,35,"899,000",39% ב 1.2 שנים
514,13.02.2019,NaN,3932-55-8,דירה,2,NaN,45,"862,005",NaN
515,13.02.2019,NaN,3932-55-29,דירה בבית קומות,2,ראשונה,45,"867,000",NaN
516,10.02.2019,יבניאלי 3,3926-564-14,דירה בבית קומות,2,שלישית,50,"565,000",NaN
517,07.02.2019,כצנלסון 4,3945-198-9,דירה בבית קומות,2,שניה,41.91,"1,160,000",0% ב 3.1 שנים
518,24.12.2015,כצנלסון 4,3945-198-9,דירה בבית קומות,2,שניה,41.91,"1,150,000",0% ב 3.1 שנים
519,06.02.2019,גרינבוים 20,3934-181-17,דירה בבית קומות,2,רביעית,48.13,"800,000",NaN
520,03.02.2019,הרב זינגר 8,3935-126-31,דירה בבית קומות,2,רביעית,48,"1,050,000",28% ב 3.7 שנים
521,31.05.2015,הרב זינגר 8,3935-126-31,דירה בבית קומות,2,רביעית,48,"820,000",28% ב 3.7 שנים
522,03.02.2019,NaN,3932-55-7,דירה בבית קומות,2,רביעית,45,"1,171,775",NaN
523,29.01.2019,הלל נפתלי 13,3934-153-11,דירה בבית קומות,2,רביעית,58.36,"1,260,000",3% ב 1.3 שנים
524,19.09.2017,הלל נפתלי 13,3934-153-11,דירה בבית קומות,2,רביעית,58.36,"1,220,000",3% ב 1.3 שנים
525,24.01.2019,הירשפלד 2,3926-1365-1,דירה בבית קומות,2,קרקע,48.40,"1,450,000",69% ב 5.8 שנים
526,20.03.2013,הירשפלד 2,3926-1365-1,דירה בבית קומות,2,קרקע,48.40,"855,000",69% ב 5.8 שנים
527,22.01.2019,הדגל העברי 4,3945-263-4,דירה בבית קומות,2,קרקע,28,"450,000",NaN
528,30.12.2018,תדהר דוד 4,7281-26-32,דירה בבית קומות,2,רביעית,35.20,"1,400,000",237% ב 14.5 שנים
529,07.06.2004,תדהר דוד 4,7281-26-32,דירה בבית קומות,2,רביעית,35.20,"415,000",237% ב 14.5 שנים
530,19.12.2018,הרצל 51,3929-116-3,דירה בבית קומות,2,ראשונה,42.78,"800,000",NaN
531,17.12.2018,NaN,3932-55-6,דירה בבית קומות,2,חמישית,45,"1,101,755",NaN
532,14.12.2018,הלל נפתלי 13,3934-153-1,דירה בבית קומות,2,ראשונה,48.32,"1,350,000",42% ב 2.3 שנים
533,05.08.2016,הלל נפתלי 13,3934-153-1,דירה בבית קומות,2,ראשונה,48.32,"950,000",42% ב 2.3 שנים
534,05.12.2018,דרור 36,3929-412-27,דירה בבית קומות,2,שלישית,51.23,"1,105,000",206% ב 11.2 שנים
535,10.09.2007,דרור 36,3929-412-27,דירה בבית קומות,2,שלישית,51.23,"360,000",206% ב 11.2 שנים
536,05.12.2018,האחים זיגר 6,3928-599-7,דירה בבית קומות,2,שניה,50.64,"1,230,000",NaN
537,04.12.2018,שניאור זלמן 42,7281-38-14,דירה בבית קומות,2,רביעית,40,"1,075,000",295% ב 17.4 שנים
538,25.07.2001,שניאור זלמן 42,7281-38-14,דירה בבית קומות,2,רביעית,40,"272,000",295% ב 17.4 שנים
539,26.11.2018,יבניאלי 3,3926-564-6,דירה בבית קומות,2,קרקע,51,"1,340,000",152% ב 10.9 שנים
540,12.12.2007,יבניאלי 3,3926-564-6,דירה בבית קומות,2,קרקע,51,"531,000",152% ב 10.9 שנים
541,15.11.2018,ביאליק 9,3934-7-8,דירה בבית קומות,2,קרקע,46.64,"363,000",NaN
542,12.11.2018,הלל נפתלי 7,3934-140-14,דירה בבית קומות,2,שלישית,63.16,"800,000",NaN
543,11.11.2018,מוהליבר 21,3929-606-15,דירה בבית קומות,2,ראשונה,46.20,"1,000,000",151% ב 19.7 שנים
544,21.02.1999,מוהליבר 21,3929-606-15,דירה בבית קומות,2,ראשונה,46.20,"398,000",151% ב 19.7 שנים
545,07.11.2018,הרצל 93,3925-674-80,דירה בבית קומות,2,שמינית,40.80,"1,225,000",92% ב 15.7 שנים
546,04.02.2003,הרצל 93,3925-674-80,דירה בבית קומות,2,שמינית,40.80,"635,000",92% ב 15.7 שנים
547,07.11.2018,NaN,3932-55-32,דירה בבית קומות,2,חמישית,45,"1,101,000",NaN
548,28.10.2018,קרית ספר 21,3945-616-8,דירה בבית קומות,2,ראשונה,56.01,"675,000",177% ב 19 שנים
549,03.10.1999,קרית ספר 21,3945-616-8,דירה בבית קומות,2,ראשונה,56.01,"486,000",177% ב 19 שנים
550,28.10.2018,הסחלב 6,5036-87-179,דירה בבית קומות,2,תשיעית,33,"1,200,000",NaN
551,15.10.2018,ז'בוטינסקי 21,3926-585-3,דירה בבית קומות,2,ראשונה,52.90,"733,000",50% ב 20 שנים
552,25.10.1998,ז'בוטינסקי 21,3926-585-3,דירה בבית קומות,2,ראשונה,52.90,"488,000",50% ב 20 שנים
553,10.10.2018,אוסישקין 26,3928-80-5,דירה בבית קומות,2,ראשונה,48.27,"1,200,000",159% ב 13.9 שנים
554,28.11.2004,אוסישקין 26,3928-80-5,דירה בבית קומות,2,ראשונה,48.27,"463,000",159% ב 13.9 שנים
555,10.10.2018,ויצברד 17,3933-216-15,דירה בבית קומות,2,שלישית,55.28,"1,200,000",NaN
556,28.09.2018,פינברג יוסף 3,3929-242-1,דירה בבית קומות,2,קרקע,38.60,"960,000",46% ב 8 שנים
557,23.08.2010,פינברג יוסף 3,3929-242-1,דירה בבית קומות,2,קרקע,38.60,"655,000",46% ב 8 שנים
558,25.02.2009,פינברג יוסף 3,3929-242-1,דירה בבית קומות,2,קרקע,38.60,"510,000",46% ב 8 שנים
559,26.09.2018,"עגנון ש""י 22",6095-134-25,דירה בבית קומות,2,שלישית,29,"1,030,000",67% ב 5.4 שנים
560,11.04.2013,"עגנון ש""י 22",6095-134-25,דירה בבית קומות,2,שלישית,29,"615,000",67% ב 5.4 שנים
561,17.06.2011,"עגנון ש""י 22",6095-134-25,דירה בבית קומות,2,שלישית,29,"540,000",67% ב 5.4 שנים
562,17.09.2018,תל חי 21,3928-612-4,דירה בבית קומות,2,ראשונה,56,"1,280,000",16% ב 3.8 שנים
563,10.11.2014,תל חי 21,3928-612-4,דירה בבית קומות,2,ראשונה,56,"1,100,000",16% ב 3.8 שנים
564,20.06.2003,תל חי 21,3928-612-4,דירה בבית קומות,2,ראשונה,56,"459,000",16% ב 3.8 שנים
565,06.09.2018,רוקח 7,3936-222-18,דירה בבית קומות,2,שניה,44.10,"800,000",NaN
566,06.09.2018,NaN,3932-55-33,דירה בבית קומות,2,רביעית,45,"1,239,000",NaN
567,06.09.2018,הוז דב 7,3945-120-7,דירה בבית קומות,2,שניה,42.12,"1,270,000",NaN
568,05.09.2018,NaN,3932-55-5,דירה,2,NaN,45,"1,239,755",NaN
569,26.08.2018,תורה ועבודה 2,7281-36-11,דירה בבית קומות,2,שניה,39,"500,000",NaN
570,26.08.2018,סנש חנה 3,7281-57-7,דירה בבית קומות,2,ראשונה,35.20,"1,050,000",NaN
571,24.08.2018,כהן יעקב 36,7282-40-6,דירה בבית קומות,2,ראשונה,38.30,"900,000",NaN
572,21.08.2018,אריאב חיים 11,7281-149-44,דירה בבית קומות,2,רביעית,35.20,"1,040,000",NaN
573,13.08.2018,גוש עציון 14,3930-462-5,דירה בבית קומות,2,ראשונה,42,"224,000",NaN
574,13.08.2018,החייל האלמוני 9,3925-437-5,דירה בבית קומות,2,ראשונה,49.72,"1,220,000",NaN
575,12.08.2018,דרור 32,3929-56-26,דירה בבית קומות,2,רביעית,55.30,"1,115,000",6% ב 1.7 שנים
576,01.11.2016,דרור 32,3929-56-26,דירה בבית קומות,2,רביעית,55.30,"1,050,000",6% ב 1.7 שנים
577,04.02.2015,דרור 32,3929-56-26,דירה בבית קומות,2,רביעית,55.30,"840,000",6% ב 1.7 שנים
578,01.07.2009,דרור 32,3929-56-26,דירה בבית קומות,2,רביעית,55.30,"585,000",6% ב 1.7 שנים
579,25.12.2007,דרור 32,3929-56-26,דירה בבית קומות,2,רביעית,55.30,"430,000",6% ב 1.7 שנים
580,05.08.2018,הכלנית 6,4242-62-1,דירה בבית קומות,2,ראשונה,27.38,"1,550,000",34% ב 0.2 שנים
581,24.05.2018,הכלנית 6,4242-62-1,דירה בבית קומות,2,ראשונה,27.38,"2,306,000",34% ב 0.2 שנים
582,01.02.2017,הכלנית 6,4242-62-1,דירה בבית קומות,2,ראשונה,27.38,"2,140,000",34% ב 0.2 שנים
583,31.07.2018,אוסישקין 26,3928-80-17,דירה בבית קומות,2,רביעית,48.27,"1,025,000",25% ב 8.6 שנים
584,09.11.2009,אוסישקין 26,3928-80-17,דירה בבית קומות,2,רביעית,48.27,"820,000",25% ב 8.6 שנים
585,26.08.2001,אוסישקין 26,3928-80-17,דירה בבית קומות,2,רביעית,48.27,"380,000",25% ב 8.6 שנים
586,31.07.2018,NaN,3932-55-34,דירה בבית קומות,2,שלישית,45,"877,000",NaN
587,30.07.2018,NaN,3932-55-4,דירה,2,רביעית,45,"877,055",NaN
588,30.07.2018,התוף 7,5183-42-129,דירה בבית קומות,2,שביעית,44,"1,380,000",22% ב 4.9 שנים
589,20.08.2013,התוף 7,5183-42-129,דירה בבית קומות,2,שביעית,44,"1,130,000",22% ב 4.9 שנים
590,23.07.2018,פוזננסקי מנחם 9,7282-96-1,דירה בבית קומות,2,ראשונה,35,"2,096,000",NaN
591,17.07.2018,NaN,3932-55-35,דירה בבית קומות,2,שניה,45,"869,000",NaN
592,16.07.2018,NaN,3932-55-3,דירה,2,NaN,45,"869,505",NaN
593,15.07.2018,הורוביץ 17,3926-844-16,דירה בבית קומות,2,רביעית,64.73,"1,320,000",106% ב 10.5 שנים
594,20.01.2008,הורוביץ 17,3926-844-16,דירה בבית קומות,2,רביעית,64.73,"640,000",106% ב 10.5 שנים
595,11.07.2018,הרב נריה 9,5116-28-50,דירה בבית קומות,2,ראשונה,41.36,"1,330,000",NaN
596,04.07.2018,ביאליק 9,3934-7-14,דירה בבית קומות,2,ראשונה,59.01,"1,050,000",34% ב 7.6 שנים
597,14.11.2010,ביאליק 9,3934-7-14,דירה בבית קומות,2,ראשונה,59.01,"780,000",34% ב 7.6 שנים
598,03.07.2018,הרב נורוק 7,7282-12-7,דירה בבית קומות,2,ראשונה,36,"900,000",NaN
599,24.06.2018,NaN,3932-55-36,דירה בבית קומות,2,שלישית,45,"877,000",NaN
600,18.06.2018,תורה ועבודה 11,7281-43-22,דירה בבית קומות,2,שלישית,39.50,"950,000",246% ב 13 שנים
601,10.06.2005,תורה ועבודה 11,7281-43-22,דירה בבית קומות,2,שלישית,39.50,"274,000",246% ב 13 שנים
602,17.06.2018,NaN,3932-55-37,דירה בבית קומות,2,רביעית,45,"1,151,000",NaN
603,13.06.2018,NaN,3932-55-38,דירה בבית קומות,2,ראשונה,45,"877,000",NaN
604,04.06.2018,ביאליק 11,3934-245-6,דירה בבית קומות,2,ראשונה,49,"1,150,000",53% ב 4.2 שנים
605,05.03.2014,ביאליק 11,3934-245-6,דירה בבית קומות,2,ראשונה,49,"750,000",53% ב 4.2 שנים
606,30.11.2011,ביאליק 11,3934-245-6,דירה בבית קומות,2,ראשונה,49,"400,000",53% ב 4.2 שנים
607,04.06.2018,הבעל שם טוב 4,3925-148-4,קוטג' דו משפחתי,2,---,29.24,"968,000",133% ב 19 שנים
608,14.05.1999,הבעל שם טוב 4,3925-148-4,קוטג' דו משפחתי,2,---,29.24,"414,000",133% ב 19 שנים
609,30.05.2018,נתן שלמה 13,7282-33-2,דירה בבית קומות,2,ראשונה,35,"1,428,000",NaN
610,29.04.2018,נתן שלמה 13,7282-33-2,דירה בבית קומות,2,ראשונה,35,"1,428,000",NaN
611,17.05.2018,ברון דבורה 6,3945-612-3,דירה בבית קומות,2,ראשונה,50.52,"1,210,000",146% ב 10.5 שנים
612,11.10.2007,ברון דבורה 6,3945-612-3,דירה בבית קומות,2,ראשונה,50.52,"490,000",146% ב 10.5 שנים
613,14.05.2018,הרצל 93,3925-674-110,דירה בבית קומות,2,עשירית,40.80,"1,195,000",83% ב 13.8 שנים
614,11.07.2004,הרצל 93,3925-674-110,דירה בבית קומות,2,עשירית,40.80,"650,000",83% ב 13.8 שנים
615,13.09.2000,הרצל 93,3925-674-110,דירה בבית קומות,2,עשירית,40.80,"758,000",83% ב 13.8 שנים
616,08.05.2018,החלמונית 29,5036-87-208,דירה בבית קומות,2,שלישית,33,"900,000",NaN
617,30.04.2018,פינס 1,3928-466-7,דירה בבית קומות,2,ראשונה,57.70,"1,225,000",NaN
618,16.04.2018,הלל נפתלי 5,3934-137-6,דירה בבית קומות,2,ראשונה,68.33,"1,275,000",NaN
619,12.04.2018,סנש חנה 3,7281-55-20,דירה בבית קומות,2,שניה,35.20,"990,000",NaN
620,21.02.2007,סנש חנה 3,7281-55-20,דירה בבית קומות,2,שניה,35.20,"96,000",NaN
621,25.03.2018,עולי הגרדום 19,3926-473-6,דירה בבית קומות,2,ראשונה,51.47,"1,248,000",NaN
622,21.03.2018,השחר 4,3945-231-6,דירה בבית קומות,2,ראשונה,63.09,"1,425,000",NaN
623,19.03.2018,התאנה 6,3926-72-2,דירה בבית קומות,2,ראשונה,45.98,"1,100,000",NaN
624,15.03.2018,כצנלסון 22,3945-230-6,דירה בבית קומות,2,ראשונה,59.63,"1,565,000",NaN
625,13.03.2018,תורה ועבודה 23,7281-42-9,דירה בבית קומות,2,שניה,39.50,"1,150,000",259% ב 15.8 שנים
626,28.05.2002,תורה ועבודה 23,7281-42-9,דירה בבית קומות,2,שניה,39.50,"320,000",259% ב 15.8 שנים
627,13.03.2018,עולי הגרדום 19,3926-473-9,דירה בבית קומות,2,שניה,51.47,"1,240,000",63% ב 8 שנים
628,18.02.2010,עולי הגרדום 19,3926-473-9,דירה בבית קומות,2,שניה,51.47,"760,000",63% ב 8 שנים
629,12.03.2018,אנילביץ 17,7282-53-4,דירה בבית קומות,2,ראשונה,35,"850,000",15% ב 4.6 שנים
630,28.07.2013,אנילביץ 17,7282-53-4,דירה בבית קומות,2,ראשונה,35,"738,000",15% ב 4.6 שנים
631,04.03.2018, ,3937-100-1,קוטג' חד משפחתי,2,NaN,65,"832,000",NaN
632,01.03.2018,משמר הירדן 6,3939-60-4,דירה בבית קומות,2,שניה,58.43,"1,400,000",NaN
633,26.02.2018,הרצל 93,3925-674-71,דירה בבית קומות,2,שביעית,40.80,"1,225,000",NaN
634,25.02.2018,מורדי הגטאות 111,4243-177-2,קוטג' דו משפחתי,2,קרקע,36.80,"1,600,000",NaN
635,22.02.2018,גרינבוים 5,3934-130-3,דירה בבית קומות,2,ראשונה,57.49,"800,000",NaN
636,15.02.2018,אוסישקין 5,3928-353-2,דירה בבית קומות,2,ראשונה,69,"1,340,001",NaN
637,11.02.2018,ז'בוטינסקי 3,3926-831-9,דירה בבית קומות,2,שניה,45.10,"1,190,000",NaN
638,30.01.2018,החליל 10,5183-15-2,דירה בבית קומות,2,קרקע,46.22,"1,455,000",16% ב 2.4 שנים
639,19.08.2015,החליל 10,5183-15-2,דירה בבית קומות,2,קרקע,46.22,"1,250,000",16% ב 2.4 שנים
640,24.01.2018,רוטשילד 58,3934-98-11,דירה בבית קומות,2,ראשונה,52.66,"1,122,000",NaN
641,17.01.2018,הברון הירש 19,3928-505-10,דירה בבית קומות,2,ראשונה,48.47,"595,000",57% ב 7.5 שנים
642,09.06.2010,הברון הירש 19,3928-505-10,דירה בבית קומות,2,ראשונה,48.47,"755,000",57% ב 7.5 שנים
643,02.10.1998,הברון הירש 19,3928-505-10,דירה בבית קומות,2,ראשונה,48.47,"459,000",57% ב 7.5 שנים
644,16.01.2018,עולי הגרדום 28,3926-457-8,דירה בבית קומות,2,שלישית,67.12,"1,450,000",NaN
645,11.01.2018,התומר 3,3926-56-10,דירה בבית קומות,2,שלישית,47.22,"1,285,000",NaN
646,04.01.2018,גרינבוים 20,3934-181-20,דירה בבית קומות,2,רביעית,42.50,"1,170,000",61% ב 5 שנים
647,19.12.2012,גרינבוים 20,3934-181-20,דירה בבית קומות,2,רביעית,42.50,"725,000",61% ב 5 שנים
648,10.12.2017,הרצל 93,3925-674-121,דירה בבית קומות,2,אחת עשרה,40.80,"1,180,000",93% ב 9.5 שנים
649,11.06.2008,הרצל 93,3925-674-121,דירה בבית קומות,2,אחת עשרה,40.80,"610,000",93% ב 9.5 שנים
650,23.11.2017,נחמה 5,3932-77-9,דירה בבית קומות,2,שניה,57.90,"1,300,000",58% ב 4.2 שנים
651,22.08.2013,נחמה 5,3932-77-9,דירה בבית קומות,2,שניה,57.90,"820,000",58% ב 4.2 שנים
652,16.11.2017,הרצל 37,3929-8-7,דירה בבית קומות,2,שניה,55,"1,250,000",42% ב 3.5 שנים
653,08.04.2014,הרצל 37,3929-8-7,דירה בבית קומות,2,שניה,55,"875,000",42% ב 3.5 שנים
654,09.11.2017,גרינשפן הרשל 13,6287-287-9,דירה בבית קומות,2,שניה,41.80,"1,190,000",28% ב 3.5 שנים
655,20.05.2014,גרינשפן הרשל 13,6287-287-9,דירה בבית קומות,2,שניה,41.80,"925,000",28% ב 3.5 שנים
656,18.02.2014,גרינשפן הרשל 13,6287-287-9,דירה בבית קומות,2,שניה,41.80,"925,000",28% ב 3.5 שנים
657,31.10.2017,קורצ'ק יאנוש 8,7282-168-2,דירה בבית קומות,2,ראשונה,49,"1,185,000",NaN
658,24.10.2017,הירשפלד 1,3926-704-15,דירה בבית קומות,2,שלישית,40,"1,170,000",163% ב 17.8 שנים
659,09.12.1999,הירשפלד 1,3926-704-15,דירה בבית קומות,2,שלישית,40,"444,000",163% ב 17.8 שנים
660,24.10.2017,דרור 36,3929-412-32,דירה בבית קומות,2,רביעית,60,"1,170,000",0% ב 0.7 שנים
661,09.01.2017,דרור 36,3929-412-32,דירה בבית קומות,2,רביעית,60,"1,170,000",0% ב 0.7 שנים
662,27.07.2010,דרור 36,3929-412-32,דירה בבית קומות,2,רביעית,60,"600,000",0% ב 0.7 שנים
663,19.10.2017,קורצ'ק יאנוש 8,7282-168-8,דירה בבית קומות,2,שלישית,49,"1,060,000",NaN
664,03.10.2017,כהן יעקב 40,7282-38-8,דירה בבית קומות,2,ראשונה,38.30,"1,100,000",NaN
665,26.09.2017,עולי הגרדום 26,3926-458-5,דירה בבית קומות,2,שניה,56.30,"1,100,000",NaN
666,24.09.2017,הלל נפתלי 8,3934-136-6,דירה בבית קומות,2,שלישית,61.04,"1,490,000",172% ב 13.8 שנים
667,20.11.2003,הלל נפתלי 8,3934-136-6,דירה בבית קומות,2,שלישית,61.04,"546,000",172% ב 13.8 שנים
668,18.09.2017,נורדאו 16,3935-121-1,דירה בבית קומות,2,מרתף,52.70,"1,000,000",NaN
669,17.09.2017,הגאון מוילנה 10,3929-465-6,דירה בבית קומות,2,שניה,53.95,"1,060,000",NaN
670,13.09.2017,ויצמן 5,3928-493-9,דירה בבית קומות,2,שלישית,49.91,"1,165,000",NaN
671,03.09.2017,דרור 13,3933-73-8,דירה בבית קומות,2,שלישית,47.63,"500,000",158% ב 13 שנים
672,07.09.2004,דרור 13,3933-73-8,דירה בבית קומות,2,שלישית,47.63,"387,000",158% ב 13 שנים
673,03.09.2017,התוף 7,5183-42-58,דירה בבית קומות,2,שמינית,44,"1,478,000",38% ב 6 שנים
674,05.09.2011,התוף 7,5183-42-58,דירה בבית קומות,2,שמינית,44,"1,070,000",38% ב 6 שנים
675,15.06.2000,התוף 7,5183-42-58,דירה בבית קומות,2,שמינית,44,"508,000",38% ב 6 שנים
676,31.08.2017,יהודה לייב 10,3932-135-13,דירה בבית קומות,2,שלישית,59.95,"1,070,000",161% ב 17.1 שנים
677,25.06.2000,יהודה לייב 10,3932-135-13,דירה בבית קומות,2,שלישית,59.95,"409,000",161% ב 17.1 שנים
678,20.08.2017,אנילביץ 27,7282-69-7,דירה בבית קומות,2,שניה,35,"1,750,000",277% ב 16.6 שנים
679,25.12.2000,אנילביץ 27,7282-69-7,דירה בבית קומות,2,שניה,35,"463,000",277% ב 16.6 שנים
680,02.08.2017,אוסישקין 26,3928-80-9,דירה בבית קומות,2,שניה,48.27,"1,200,000",NaN
681,24.07.2017,הרב זינגר 4,3935-125-9,דירה בבית קומות,2,קרקע,43.10,"1,100,000",29% ב 3.5 שנים
682,30.12.2013,הרב זינגר 4,3935-125-9,דירה בבית קומות,2,קרקע,43.10,"850,000",29% ב 3.5 שנים
683,20.07.2017,קרן היסוד 25,3928-563-3,דירה בבית קומות,2,ראשונה,56.28,"1,300,000",NaN
684,16.07.2017,הוז דב 7,3945-120-4,דירה בבית קומות,2,ראשונה,42.12,"1,200,000",NaN
685,12.07.2017,שינקין 5,3928-246-1,דירה בבית קומות,2,קרקע,42.59,"1,238,000",152% ב 15 שנים
686,16.06.2002,שינקין 5,3928-246-1,דירה בבית קומות,2,קרקע,42.59,"490,000",152% ב 15 שנים
687,12.07.2017,מורדי הגטאות 47,4242-469-28,דירה בבית קומות,2,ראשונה,40.30,"1,010,000",51% ב 3.6 שנים
688,26.11.2013,מורדי הגטאות 47,4242-469-28,דירה בבית קומות,2,ראשונה,40.30,"665,000",51% ב 3.6 שנים
689,12.12.2011,מורדי הגטאות 47,4242-469-28,דירה בבית קומות,2,ראשונה,40.30,"600,000",51% ב 3.6 שנים
690,06.07.2017,עין הקורא 4,3933-231-1,דירה בבית קומות,2,ראשונה,50.50,"500,000",NaN
691,06.07.2017,הסחלב 6,5036-87-174,דירה בבית קומות,2,ראשונה,33,"1,050,000",NaN
692,05.07.2017,ויצברד 17,3933-216-10,דירה בבית קומות,2,שניה,55.28,"600,000",91% ב 13.8 שנים
693,01.09.2003,ויצברד 17,3933-216-10,דירה בבית קומות,2,שניה,55.28,"628,000",91% ב 13.8 שנים
694,05.07.2017,נורדאו 34,3936-160-15,דירה בבית קומות,2,שלישית,61.48,"1,250,000",NaN
695,03.07.2017,צלליכין 6,3926-479-9,דירה בבית קומות,2,שלישית,58.27,"1,400,000",NaN
696,13.06.2017,חזון איש 12,3929-711-4,דירה בבית קומות,2,ראשונה,54,"615,000",NaN
697,11.06.2017,הרב ברוק 8,3930-446-17,דירה בבית קומות,2,ראשונה,42,"1,060,000",NaN
698,08.06.2017,"אז""ר 3",3934-102-12,דירה בבית קומות,2,שלישית,48.90,"1,170,000",NaN
699,07.06.2017,אלרואי 20,3929-795-16,דירה בבית קומות,2,רביעית,36,"1,050,000",18% ב 1.5 שנים
700,25.11.2015,אלרואי 20,3929-795-16,דירה בבית קומות,2,רביעית,36,"885,000",18% ב 1.5 שנים
